source_taxon_name	source_taxon_external_id	source_taxon_path	interaction_type	target_taxon_name	target_taxon_external_id	target_taxon_path	latitude	longitude	study	study_title	_query_role	_query_name	_query_input_taxon
Impatiens trichocarpa	COL:3PKLB	Biota | Plantae | Tracheophyta | Magnoliopsida | Ericales | Balsaminaceae | Impatiens | Impatiens trichocarpa	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Calotropis procera	COL:5X96X	Biota | Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Asclepiadoideae | Calotropis | Calotropis procera	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Pergularia daemia	GBIF:3170445	Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Pergularia | Pergularia daemia	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Vallaris solanacea	COL:7FBSY	Biota | Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Apocynoideae | Vallaris | Vallaris solanacea	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Coffea canephora	EOL:1109728	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superasterids | Asterids | Gentianales | Rubiaceae | Coffea | Coffea canephora	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Tamarindus indica	EOL:639027	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superrosids | Rosids | Fabales | Fabaceae | Tamarindus | Tamarindus indica	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Foeniculum vulgare	EOL:585008	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superasterids | Asterids | Apiales | Apiaceae | Foeniculum | Foeniculum vulgare	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Coffea arabica	EOL:1109554	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superasterids | Asterids | Gentianales | Rubiaceae | Coffea | Coffea arabica	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Psidium guajava	EOL:2508593	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superrosids | Rosids | Myrtales | Myrtaceae | Psidium | Psidium guajava	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Sesbania sesban	EOL:642862	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superrosids | Rosids | Fabales | Fabaceae | Sesbania | Sesbania sesban	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Wrightia arborea	COL:5C3N5	Biota | Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Apocynoideae | Wrightia | Wrightia arborea	flowersVisitedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Rauvolfia serpentina	NCBI:4060	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | asterids | lamiids | Gentianales | Apocynaceae | Rauvolfioideae | Vinceae | Rauvolfiinae | Rauvolfia | Rauvolfia serpentina	flowersVisitedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Coffea canephora	EOL:1109728	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superasterids | Asterids | Gentianales | Rubiaceae | Coffea | Coffea canephora	flowersVisitedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Calotropis procera	EOL:585607	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superasterids | Asterids | Gentianales | Apocynaceae | Calotropis | Calotropis procera	flowersVisitedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Tamarindus indica	EOL:639027	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superrosids | Rosids | Fabales | Fabaceae | Tamarindus | Tamarindus indica	flowersVisitedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Psidium guajava	EOL:2508593	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superrosids | Rosids | Myrtales | Myrtaceae | Psidium | Psidium guajava	flowersVisitedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Sesbania sesban	EOL:642862	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superrosids | Rosids | Fabales | Fabaceae | Sesbania | Sesbania sesban	flowersVisitedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Foeniculum vulgare	EOL:585008	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superasterids | Asterids | Apiales | Apiaceae | Foeniculum | Foeniculum vulgare	flowersVisitedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Coffea arabica	EOL:1109554	Life | Cellular Organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Eudicots | Superasterids | Asterids | Gentianales | Rubiaceae | Coffea | Coffea arabica	flowersVisitedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Enterococcus faecalis	COL:39Y25	Biota | Bacteria | Posibacteria | Firmicutes | Bacilli | Lactobacillales | Enterococcaceae | Enterococcus | Enterococcus faecalis	hasHost	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Acari	EOL:2586535	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Chelicerata | Arachnida | Acari	hasHost	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Lactobacillus alvei	EOL:52168195	Life | Cellular Organisms | Bacteria | Firmicutes | Bacilli | Lactobacillales | Lactobacillaceae | Lactobacillus | Lactobacillus alvei	hasHost	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Lactobacillus vermiforme	EOL:52168169	Life | Cellular Organisms | Bacteria | Firmicutes | Bacilli | Lactobacillales | Lactobacillaceae | Lactobacillus | Lactobacillus vermiforme	hasHost	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Lactobacillus plantarum	COL:3RSTN	Biota | Bacteria | Posibacteria | Firmicutes | Bacilli | Lactobacillales | Lactobacillaceae | Lactobacillus | Lactobacillus plantarum	hasHost	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Lactobacillus pentosus	EOL:975428	Life | Cellular Organisms | Bacteria | Firmicutes | Bacilli | Lactobacillales | Lactobacillaceae | Lactobacillus | Lactobacillus pentosus	hasHost	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Nosema ceranae	COL:47R26	Biota | Protozoa | Microsporidia | Microsporea | Dissociodihaplophasida | Nosematidae | Nosema | Nosema ceranae	hasHost	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Lactobacillus kunkeei	EOL:975464	Life | Cellular Organisms | Bacteria | Firmicutes | Bacilli | Lactobacillales | Lactobacillaceae | Lactobacillus | Lactobacillus kunkeei	hasHost	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Lactobacillus fermentum	COL:3RSR8	Biota | Bacteria | Posibacteria | Firmicutes | Bacilli | Lactobacillales | Lactobacillaceae | Lactobacillus | Lactobacillus fermentum	hasHost	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Microchrysa	COL:5RM8	Biota | Animalia | Arthropoda | Insecta | Diptera | Stratiomyidae | Sarginae | Microchrysa	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Impatiens rosea	COL:6N5YB	Biota | Plantae | Tracheophyta | Magnoliopsida | Ericales | Balsaminaceae | Impatiens | Impatiens rosea	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Santalum album	COL:6XJ9M	Biota | Plantae | Tracheophyta | Magnoliopsida | Santalales | Santalaceae | Santalum | Santalum album	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Leea	COL:5BS8	Biota | Plantae | Tracheophyta | Magnoliopsida | Vitales | Vitaceae | Leeoideae | Leea	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Calliandra	COL:9CK8N	Biota | Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Calliandra	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Arecoideae	WD:Q141975	Spermatophytes | Magnoliophyta | Magnoliopsida | Magnoliidae | Lilianae | Arecales | Arecaceae | Arecoideae	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Tetrameles nudiflora	COL:55P5X	Biota | Plantae | Tracheophyta | Magnoliopsida | Cucurbitales | Tetramelaceae | Tetrameles | Tetrameles nudiflora	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Solanum melongena	COL:6YTHR	Biota | Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanoideae | Solanum | Solanum melongena	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Asystasia	IRMNG:1316260	Plantae | Magnoliophyta | Magnoliopsida | Lamiales | Acanthaceae | Asystasia	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Caesalpinia pulcherrima	COL:5X4Z4	Biota | Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Caesalpinia | Caesalpinia pulcherrima	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Cinchona	IRMNG:1266702	Plantae | Magnoliophyta | Magnoliopsida | Gentianales | Rubiaceae | Cinchona	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
Brassica juncea	IRMNG:10197340	Plantae | Magnoliophyta | Magnoliopsida | Brassicales | Brassicaceae | Brassica | Brassica juncea	interactsWith	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
